...1,BIB,Nombre,Tiempo Oficial,Tiempo Chip,Paso por Km,Velocidad Media,Split 5k,Split 10k,Split 15k,Split 20k
5084,10011,KAREN NIETO RANGEL,03:12:00,02:39:03,07:32 /km,7.959 km/h,00:35:21,01:10:16,01:49:51,02:31:58
5085,6640,MAR ALICIA LOPEZ BECERRIL,03:09:22,02:39:03,07:32 /km,7.958 km/h,00:33:50,01:09:50,01:46:41,02:29:03
5086,28943,CLYO ANAHI CHÁVEZ MÉNDEZ,03:27:43,02:39:08,07:32 /km,7.955 km/h,00:36:43,01:13:50,01:52:27,02:31:33
5087,2623,BEATRIZ DEL CARMEN RODRIGUEZ RAMIREZ,02:55:06,02:39:08,07:32 /km,7.955 km/h,00:32:08,01:10:47,01:51:57,02:31:58
5088,28715,FATIMA ANDRADE SALINAS,02:51:10,02:39:08,07:32 /km,7.954 km/h,00:35:13,01:12:30,01:53:04,02:31:46
5089,5488,ELISA CRYSTAL SÁNCHEZ MORENO,03:16:15,02:39:09,07:32 /km,7.954 km/h,00:34:01,01:11:02,01:52:19,02:31:03
5090,4365,DIANA PERALTA ILDEFONSO,03:28:52,02:39:09,07:32 /km,7.954 km/h,00:34:28,01:07:17,01:53:44,02:31:19
5091,24278,GISELA IVONNE HERNANDEZ SILVA,03:11:09,02:39:11,07:32 /km,7.952 km/h,00:37:09,01:15:19,01:54:17,02:31:27
5092,16156,LILIAN RAMIREZ ESPINOZA,02:59:27,02:39:13,07:32 /km,7.951 km/h,00:37:05,01:13:04,01:53:03,02:31:14
5093,13576,DANIA CASTANON SANTIBANEZ,03:11:54,02:39:13,07:32 /km,7.950 km/h,00:34:03,01:12:02,01:53:14,02:32:34
5094,12069,VIRIDIANA RIVAS BARRERA,03:15:07,02:39:13,07:32 /km,7.950 km/h,00:35:36,01:13:18,01:53:04,02:31:33
5095,18086,ALMA VANESSA GARCIA VILLANUEVA,03:12:50,02:39:15,07:32 /km,7.948 km/h,00:33:54,01:10:55,01:50:53,02:32:19
5096,19410,ERIKA MEDINA GARCÍA,03:11:55,02:39:15,07:32 /km,7.948 km/h,00:35:48,01:11:25,01:50:38,02:30:27
5097,15191,ANA SOFÍA PARRA FERREIRA,03:29:28,02:39:17,07:32 /km,7.946 km/h,00:35:06,01:08:18,01:48:30,02:32:06
5098,10239,MARICARMEN GONZALEZ CARRO,02:54:04,02:39:19,07:32 /km,7.946 km/h,00:33:46,01:10:36,01:51:51,02:31:54
5099,13288,KAREN LOBATO SUÁREZ,03:30:27,02:39:20,07:32 /km,7.945 km/h,00:33:09,01:09:31,01:49:14,02:31:00
5100,10361,ELIANA RODRIGUEZ GALLARDO,03:13:44,02:39:21,07:32 /km,7.943 km/h,00:38:50,01:25:13,01:59:57,02:33:04
5101,20395,FABIOLA DIAZ BALCORTA,03:28:08,02:39:22,07:32 /km,7.943 km/h,00:35:56,01:12:23,01:51:53,02:31:31
5102,16327,GABRIELA ZAMBRANO HERRERA,03:14:41,02:39:22,07:32 /km,7.943 km/h,00:34:48,01:10:29,01:50:37,02:32:28
5103,12939,XIMENA MIRANDA SALGADO,03:26:43,02:39:22,07:32 /km,7.943 km/h,00:35:12,01:11:42,01:54:22,02:31:38
5104,22369,VALERIA SANDOVAL HUMARAN,03:26:23,02:39:23,07:32 /km,7.942 km/h,00:35:22,01:11:48,01:50:29,02:30:51
5105,7586,PAULINA RAMIREZ CAPDEVIELLE,02:39:24,02:39:24,07:32 /km,7.941 km/h,01:26:21,02:00:05,02:32:44,NA
5106,10285,KAREN J ROMERO OCANA,03:29:45,02:39:25,07:32 /km,7.941 km/h,00:37:11,01:15:15,01:54:01,02:32:03
5107,7873,DIANA ALEJANDRA AVILA PEREZ,03:13:44,02:39:26,07:32 /km,7.940 km/h,00:34:53,01:11:35,01:49:48,02:30:52
5108,20918,ITZAYANA GONZÁLEZ VÁZQUEZ,03:17:51,02:39:27,07:32 /km,7.938 km/h,00:40:54,01:16:26,01:53:22,02:31:05
5109,23238,GABRIELA CORTES MORALES,03:15:39,02:39:27,07:32 /km,7.938 km/h,00:35:46,01:13:15,01:52:21,02:31:01
5110,7853,DANIELA HERNANDEZ SOSA,03:28:07,02:39:27,07:32 /km,7.938 km/h,00:34:30,01:09:34,01:49:17,02:31:33
5111,10597,BETANIA GUTIÉRREZ MARTÍNEZ,02:58:09,02:39:28,07:32 /km,7.938 km/h,00:35:10,01:13:12,01:52:30,02:31:05
5112,8487,LIZBETH DAVILA RODRIGUEZ,02:58:10,02:39:28,07:32 /km,7.938 km/h,00:35:10,01:13:13,01:52:32,02:31:06
5113,16909,DARIA GENOVEVA PICON JUAREZ,03:32:12,02:39:30,07:32 /km,7.936 km/h,00:34:53,01:11:16,01:55:25,02:31:57
5114,1701,TANIA ELIZABETH NAVA GALLEGOS,03:14:54,02:39:31,07:32 /km,7.936 km/h,00:34:02,01:11:28,01:49:48,02:31:40
5115,2188,CAROLINA ESPINOSA HERNÁNDEZ,03:17:39,02:39:34,07:32 /km,7.933 km/h,00:34:15,01:11:28,01:50:37,02:30:56
5116,8281,VALERIA MUCINO LIEVANOS,03:26:26,02:39:34,07:32 /km,7.932 km/h,00:34:14,01:10:42,01:50:09,02:31:59
5117,6725,KARLA DANIELA SANDOVAL QUIROZ,03:31:50,02:39:34,07:32 /km,7.932 km/h,00:38:55,01:17:38,01:56:18,02:32:28
5118,18873,ROCIO ROSALES RAMIREZ,02:51:01,02:39:36,07:32 /km,7.932 km/h,00:36:25,01:13:48,01:53:09,02:31:37
5119,17728,MATZAYANI TORRES DIAZ,03:13:26,02:39:36,07:32 /km,7.931 km/h,00:33:45,01:10:44,01:50:20,02:30:51
5120,21573,DANIELA MENDOZA GARCIA,03:27:55,02:39:37,07:32 /km,7.931 km/h,00:38:34,01:16:09,01:55:21,02:32:07
5121,28938,IRENE BAUTISTA ARCIGA,03:27:33,02:39:37,07:32 /km,7.931 km/h,00:33:49,01:11:00,01:53:17,02:32:42
5122,15188,NICOLE PROBST RUBIO,03:30:08,02:39:37,07:32 /km,7.930 km/h,00:37:40,01:16:32,01:55:15,02:32:41
5123,27959,MARIA INES VELASCO FERNANDEZ,03:29:56,02:39:38,07:32 /km,7.930 km/h,00:35:26,01:13:01,01:52:41,02:31:57
5124,11873,STEPHANIE LEYVA FLORES,03:35:17,02:39:38,07:32 /km,7.930 km/h,00:34:59,01:11:17,01:51:04,02:31:35
5125,7231,FERNANDA AGUILAR DÍAZ,03:31:14,02:39:38,07:32 /km,7.929 km/h,00:35:58,01:14:24,01:52:21,02:32:23
5126,18614,LORENA MARGARITA HERNANDEZ RODRIGUEZ,03:10:17,02:39:38,07:32 /km,7.929 km/h,00:37:29,01:15:17,01:54:29,02:31:56
5127,27051,NATY SEBASTIÁN LEON,03:10:27,02:39:38,07:32 /km,7.929 km/h,00:31:28,01:06:15,01:53:17,02:31:57
5128,23418,JIMENA PEREZ TINOCO,03:26:49,02:39:38,07:32 /km,7.929 km/h,00:37:29,01:13:41,01:52:49,02:32:19
5129,28848,GUADALUPE DE SANTIAGO SANCHEZ,03:30:57,02:39:41,07:32 /km,7.927 km/h,00:36:24,01:13:30,01:54:59,02:31:09
5130,20034,KARLA VICTORIA QUEVEDO COVARRUBIAS,03:10:41,02:39:43,07:32 /km,7.925 km/h,00:35:08,01:13:07,01:52:57,02:31:44
5131,7704,FRIDA AGUIRRE RERGIS,02:57:58,02:39:44,07:32 /km,7.924 km/h,00:35:46,01:11:51,01:51:51,02:31:07
5132,27833,KARLA LEYVA RODRIGUEZ,03:29:03,02:39:45,07:32 /km,7.924 km/h,00:37:13,01:14:11,02:31:36,NA
5133,14556,ANA SUAREZ MARTIN,03:19:06,02:39:45,07:32 /km,7.923 km/h,00:36:31,01:15:52,01:57:56,02:33:18
5134,21237,MARIA NANCI SOTO FRANCO,03:30:23,02:39:45,07:32 /km,7.923 km/h,00:38:03,01:15:44,01:54:12,02:32:02
5135,9780,MAIDALY AUSTRIA TREJO,03:28:28,02:39:46,07:32 /km,7.922 km/h,00:35:26,01:12:03,01:52:24,02:30:48
5136,25685,FATIMA ANAHI CRUZ ROMERO,03:53:26,02:39:50,07:32 /km,7.919 km/h,00:33:59,01:10:55,02:31:53,NA
5137,2371,KAREN LIZETH CHAVARRIA ALVARADO,03:01:04,02:39:50,07:32 /km,7.919 km/h,00:35:36,01:09:40,01:53:54,02:32:36
5138,28956,MARELY GRADO CONTRERAS,03:17:09,02:39:51,07:32 /km,7.918 km/h,00:35:42,01:14:21,01:53:20,02:31:18
5139,27764,ITZEL MARIANA SÁNCHEZ VÁZQUEZ,03:18:04,02:39:52,07:32 /km,7.917 km/h,00:33:04,01:10:53,01:47:32,02:30:38
5140,12015,CLAUDIA BALDERAS RAMOS,03:31:36,02:39:53,07:32 /km,7.917 km/h,00:36:48,01:13:35,01:53:16,02:32:17
5141,11637,MARIA JOSE FLORES ESPINOSA,02:52:07,02:39:53,07:32 /km,7.917 km/h,00:32:56,01:09:17,01:51:20,02:32:19
5142,12678,FABIOLA GOMEZ AVILA,03:28:39,02:39:53,07:32 /km,7.917 km/h,00:32:32,01:09:34,01:52:08,02:32:25
5143,28802,LOURDES PATRICIA MARTINEZ CALIXTO,03:11:48,02:39:54,07:32 /km,7.917 km/h,00:34:49,01:08:57,01:46:59,02:31:36
5144,29990,MONTSERRAT ELIDEY ACEVEDO GONZALEZ,03:29:37,02:39:56,07:32 /km,7.914 km/h,00:48:39,01:29:07,01:56:52,02:29:22
5145,8843,SELENE KANAGUSICO LOPEZ,03:26:32,02:39:57,07:32 /km,7.914 km/h,00:35:56,01:12:23,01:52:54,02:31:08
5146,27041,REBECA RUIZ CASTILLA,02:39:57,02:39:57,07:32 /km,7.914 km/h,00:46:19,01:33:37,02:31:06,NA
5147,13356,MARCELA MILLAN BEYER,03:28:19,02:39:57,07:32 /km,7.914 km/h,00:33:54,01:10:17,01:49:58,02:31:05
5148,11273,GIOVANA LOPEZ DIAZ,02:55:37,02:39:58,07:32 /km,7.913 km/h,00:36:14,01:13:42,01:52:43,02:32:43
5149,16393,ANDREA BARAJAS VERA,03:11:44,02:39:59,07:32 /km,7.913 km/h,00:35:02,01:12:28,01:50:56,02:31:41
5150,14975,ANA ISABEL MOSQUEDA GUZMÁN,03:10:29,02:39:59,07:32 /km,7.912 km/h,00:35:13,01:11:04,01:53:18,02:31:33
5151,9462,BRENDA TORRES MOSCO,03:33:21,02:39:59,07:32 /km,7.912 km/h,00:34:57,01:11:18,01:51:50,02:33:15
5152,326,SILVIA ESTHER MIRANDA BRAVO,02:54:05,02:40:04,07:35 /km,7.908 km/h,00:35:09,01:12:52,01:53:29,02:32:16
5153,29961,VITA AURORA GARCIA ROMERO,03:10:42,02:40:04,07:35 /km,7.908 km/h,00:33:50,01:12:04,01:52:27,02:32:10
5154,11798,LORENA BENERICE GONZALEZ GRIFALDO,03:27:24,02:40:07,07:35 /km,7.906 km/h,00:54:11,01:35:44,02:27:51,NA
5155,7381,KARLA PAOLA AGUILAR DOMINGUEZ,03:12:01,02:40:10,07:35 /km,7.903 km/h,00:34:23,01:09:04,01:47:58,02:31:23
5156,24004,KARELI LIZBETH MIRANDA LANDEROS,03:27:39,02:40:11,07:35 /km,7.902 km/h,00:32:43,01:11:16,01:53:51,02:33:04
5157,24005,JULIETTE MARIE VÉRIN,03:27:38,02:40:12,07:35 /km,7.902 km/h,00:32:32,01:11:15,01:53:51,02:33:04
5158,11396,FRIDA SARAHY CALZADA FUENTES,03:11:01,02:40:12,07:35 /km,7.901 km/h,00:32:54,01:09:26,01:54:44,02:32:22
5159,16251,WENDY DANIELA GONZALEZ HERNANDEZ,03:12:59,02:40:14,07:35 /km,7.899 km/h,00:32:15,01:17:59,01:55:41,02:31:53
5160,14751,MARIA GUADALUPE NUNEZ CASTRO,03:12:44,02:40:15,07:35 /km,7.899 km/h,00:36:05,01:13:50,01:53:33,02:32:16
5161,552,CAROLINA GARCIA SEPULVEDA,03:30:00,02:40:15,07:35 /km,7.899 km/h,00:37:13,01:14:26,01:53:13,02:32:12
5162,13780,ANDREA XANHAT NERI ALVAREZ,03:38:17,02:40:16,07:35 /km,7.899 km/h,00:29:54,01:04:14,01:42:03,02:30:45
5163,642,KARLA VARILLA AVILES,02:53:13,02:40:19,07:35 /km,7.895 km/h,00:34:19,01:13:12,01:54:14,02:32:33
5164,20181,KAREN LUÉVANO MUNOZ,02:59:11,02:40:20,07:35 /km,7.895 km/h,00:37:05,01:15:24,01:55:25,02:32:41
5165,21904,REGINA AGUILAR LOPEZ,03:29:44,02:40:20,07:35 /km,7.895 km/h,00:38:32,01:18:32,01:55:53,02:32:57
5166,1643,MITZY STEFANÍA ARREDONDO RAMIREZ,03:15:11,02:40:20,07:35 /km,7.894 km/h,00:34:32,01:10:08,01:49:45,02:31:49
5167,7315,MARIA VALENZUELA CORELLA,03:00:35,02:40:23,07:35 /km,7.893 km/h,00:37:19,01:11:10,01:57:45,02:33:15
5168,20086,AILYN AGUILAR QUINONEZ,03:18:28,02:40:23,07:35 /km,7.892 km/h,00:35:15,01:13:15,01:54:13,02:32:41
5169,18517,LUZ MONSERRATH MEJIA SALDIVAR,02:58:16,02:40:23,07:35 /km,7.892 km/h,00:34:08,01:12:03,01:51:28,02:31:41
5170,25070,NADIME JIMÉNEZ TRUJILLO,03:28:43,02:40:24,07:35 /km,7.892 km/h,00:34:41,01:12:13,01:53:18,02:33:08
5171,2740,AZKED VALERIA CUEVAS ARECHAVALA,02:54:03,02:40:27,07:35 /km,7.890 km/h,00:35:09,01:12:29,01:52:46,02:32:24
5172,23164,VIRIDIANA FLORES HINOJOSA,03:13:34,02:40:28,07:35 /km,7.889 km/h,00:39:14,01:18:23,01:56:48,02:33:01
5173,18651,GUADALUPE ALTAMIRANO FERNÁNDEZ,03:27:49,02:40:28,07:35 /km,7.889 km/h,00:36:21,01:14:37,01:53:48,02:32:39
5174,14804,MARLENE CABALLERO REYES,02:57:43,02:40:30,07:35 /km,7.886 km/h,00:35:47,01:13:41,01:54:26,02:33:11
5175,17033,DANIELA MEDINA OROPEZA,03:01:11,02:40:31,07:35 /km,7.886 km/h,00:37:17,01:16:19,01:55:19,02:32:52
5176,28277,MARIANA RENTERÍA RÍOS,02:55:14,02:40:33,07:35 /km,7.885 km/h,00:32:30,01:11:26,01:50:14,02:33:02
5177,25551,VIVIANA AISLINN MIRANDA ONOFRE,02:56:48,02:40:34,07:35 /km,7.884 km/h,00:36:14,01:13:53,01:53:00,02:32:17
5178,7149,CARLA ITAYETZI PERALTA TRAIN,03:27:12,02:40:35,07:35 /km,7.883 km/h,00:33:01,01:12:15,01:52:48,02:32:35
5179,8214,ANGELES ROSAS MARTÍNEZ,03:16:36,02:40:35,07:35 /km,7.883 km/h,00:32:36,01:09:07,01:50:47,02:32:26
5180,4971,TINGXUAN JIANG X,03:35:21,02:40:37,07:35 /km,7.881 km/h,00:35:26,01:13:37,01:53:24,02:32:57
5181,16237,ANA SOFÍA REYES SOLLEIRO,03:16:51,02:40:37,07:35 /km,7.881 km/h,00:34:32,01:15:54,01:55:01,02:32:55
5182,9073,DANIELA MENDOZA CASTELLÓN,03:01:14,02:40:40,07:35 /km,7.879 km/h,00:34:49,01:11:23,01:53:36,02:33:30
5183,25395,MONICA MANJARREZ CHARGOY,03:27:18,02:40:40,07:35 /km,7.879 km/h,00:36:08,01:15:20,01:54:32,02:32:43
5184,11001,NICOLE ZENIT CORTES,03:11:59,02:40:41,07:35 /km,7.878 km/h,00:36:06,01:13:41,01:51:36,02:32:38
5185,11928,MARTHA PAULINA TAMEZ CARRANZA,03:16:54,02:40:41,07:35 /km,7.878 km/h,00:35:39,01:12:12,01:54:13,02:32:38
5186,6427,MARIANA PÉREZ BARRERA,02:58:51,02:40:43,07:35 /km,7.876 km/h,00:32:43,01:10:06,01:53:18,02:33:00
5187,27135,ANDREA SOFIA MARTINEZ ROMO,03:11:40,02:40:44,07:35 /km,7.875 km/h,00:33:49,01:12:43,01:54:07,02:33:09
5188,4295,ALBA MARIELA SOLIS MONTERO,03:17:08,02:40:45,07:35 /km,7.874 km/h,00:37:28,01:14:00,01:52:54,02:32:23
5189,16414,MARINA FERNÁNDEZ BRITO,03:14:20,02:40:46,07:35 /km,7.873 km/h,00:34:10,01:10:15,01:51:28,02:31:57
5190,11216,SARA ESTRADA TENORIO,03:27:37,02:40:46,07:35 /km,7.873 km/h,00:35:09,01:12:04,01:52:03,02:32:33
5191,15534,ANDREA PÉREZ MENDOZA,03:13:52,02:40:47,07:35 /km,7.873 km/h,00:34:12,01:12:13,01:52:59,02:33:05
5192,14043,MONICA ESTAVILLO ROLDAN,03:27:59,02:40:47,07:35 /km,7.873 km/h,00:34:53,01:11:57,01:52:11,02:32:37
5193,27642,REBECA PERUYERO VAZQUEZ,03:04:45,02:40:47,07:35 /km,7.872 km/h,00:35:40,01:15:02,01:55:22,02:33:21
5194,26898,MAYRA AYALA GONZÁLEZ,03:14:27,02:40:47,07:35 /km,7.872 km/h,00:34:16,01:13:05,01:53:31,02:33:35
5195,25536,MAYTE ANDUAGA MORÁN,03:27:27,02:40:47,07:35 /km,7.872 km/h,00:34:33,01:09:13,01:48:46,02:32:47
5196,2270,PAOLA XANET FUENTES PANTOJA,03:27:25,02:40:49,07:35 /km,7.872 km/h,00:34:22,01:10:38,01:51:38,02:33:29
5197,6544,VALENTINA HUETE LIRA,03:27:27,02:40:49,07:35 /km,7.871 km/h,00:31:58,01:21:29,01:58:17,02:33:38
5198,18847,SOFIA BARRERA MENDEZ,03:36:03,02:40:50,07:35 /km,7.871 km/h,00:38:15,01:15:43,01:57:47,02:33:21
5199,8728,ELISA RESENDIZ LOPEZ,03:15:38,02:40:51,07:35 /km,7.870 km/h,00:34:56,01:14:00,01:53:46,02:33:09
5200,25544,KAREN PAOLA CARPIO JIMENEZ,03:13:04,02:40:51,07:35 /km,7.870 km/h,00:53:15,02:31:27,NA,NA
5201,25926,ADRIANA LIZETH ROSALES BELTRAN,02:58:29,02:40:51,07:35 /km,7.869 km/h,00:34:46,01:13:02,01:53:02,02:32:54
5202,29006,PAMELA CHETIRQUEN ARIAS,03:28:08,02:40:55,07:35 /km,7.867 km/h,00:34:03,01:12:24,01:52:43,02:33:03
5203,23741,ADRIANA LOPEZ REYES,03:11:56,02:40:55,07:35 /km,7.866 km/h,00:33:16,01:11:58,01:54:13,02:32:40
5204,3717,MARIA FERNANDA ALMANZA AGUILAR,03:14:49,02:40:56,07:35 /km,7.866 km/h,00:34:21,01:12:41,01:53:43,02:33:15
5205,4054,YESENIA BARRIOS MADRIGAL,03:28:47,02:40:56,07:35 /km,7.865 km/h,00:35:49,01:13:57,01:54:29,02:32:54
5206,15151,JANET MUNGUIA MORENO,03:30:26,02:40:57,07:35 /km,7.865 km/h,00:36:10,01:15:53,01:53:40,02:33:01
5207,6791,ANTONIA BERNAL GONZALEZ,03:29:50,02:40:57,07:35 /km,7.864 km/h,00:36:26,01:10:44,01:52:17,02:33:13
5208,8343,BETSABE VAZUQEZ GONZALEZ,03:11:46,02:40:58,07:35 /km,7.864 km/h,00:35:15,01:12:18,01:52:48,02:32:30
5209,28577,SOFÍA VIRGINIA RODRÍGUEZ RAMÍREZ,03:05:06,02:40:58,07:35 /km,7.863 km/h,00:35:38,01:13:24,01:52:39,02:32:53
5210,26332,LUZ DEL CARMEN VALERIO JÁCOME,03:28:48,02:40:59,07:35 /km,7.863 km/h,00:34:59,01:11:33,01:49:29,02:30:34
5211,2120,PAULA GOMEZ BERMUDEZ,03:16:14,02:41:00,07:35 /km,7.863 km/h,00:36:27,01:15:16,01:54:54,02:33:48
5212,13314,REYNA MORA ROJAS,03:28:23,02:41:00,07:37 /km,7.862 km/h,00:36:00,01:15:23,01:55:02,02:33:10
5213,23913,DARIANA MICHEL TAMEZ CUELLAR,03:11:56,02:41:04,07:37 /km,7.858 km/h,00:33:57,01:10:52,01:53:19,02:32:33
5214,358,ANA PAULA REYNOSO PINEDO,03:13:02,02:41:05,07:37 /km,7.858 km/h,00:31:09,01:03:49,02:00:55,02:34:19
5215,6161,MARIA DEL ROSARIO RODRIGUEZ GARCIA,02:52:45,02:41:06,07:37 /km,7.858 km/h,00:37:07,01:16:15,01:55:45,02:33:30
5216,24631,ANA PRYCILA JAIME MADERA,03:12:50,02:41:06,07:37 /km,7.858 km/h,00:34:14,01:12:35,01:54:23,02:33:33
5217,26988,SARAY MEDINA GUTIERREZ,03:32:38,02:41:06,07:37 /km,7.857 km/h,00:36:04,01:13:58,01:56:51,02:33:38
5218,16806,PAULINA LARISA OLIVA GARCÍA,02:56:06,02:41:09,07:37 /km,7.854 km/h,00:38:38,01:15:57,01:55:11,02:33:57
5219,13060,JESSICA ALMAZAN ESPINOSA,03:31:58,02:41:11,07:37 /km,7.854 km/h,00:38:28,01:17:38,01:56:21,02:33:37
5220,14581,LETICIA VIRIDIANA OLIVA MORENO,03:13:08,02:41:12,07:37 /km,7.852 km/h,00:34:11,01:10:56,01:53:27,02:33:36
5221,18049,GRETEL FERNANDEZ ABREU,03:31:18,02:41:14,07:37 /km,7.850 km/h,00:37:05,01:15:48,01:56:09,02:34:02
5222,24751,ILANA GRINBERG TOBIAS,02:55:42,02:41:16,07:37 /km,7.850 km/h,00:32:34,01:05:32,02:34:30,NA
5223,28739,MARIA FERNANDA MORALES ZEPEDA,02:53:15,02:41:17,07:37 /km,7.848 km/h,00:35:07,01:13:37,01:53:30,02:33:42
5224,2914,ANDREA EDDE DEL CAMPO,03:04:22,02:41:19,07:37 /km,7.847 km/h,00:32:51,01:10:21,01:52:04,02:33:10
5225,16775,YASLIN ZARATE ROMAY,03:37:07,02:41:21,07:37 /km,7.845 km/h,00:36:18,01:14:31,01:59:28,02:34:10
5226,6983,MARIA MEJIA RULFO,03:29:20,02:41:23,07:37 /km,7.844 km/h,00:33:59,01:09:09,01:49:16,02:32:22
5227,29956,VALERIA MORENO BONILLA,03:31:04,02:41:24,07:37 /km,7.843 km/h,00:34:35,01:12:00,01:53:03,02:32:39
5228,29914,ANA VICTORIA MONTANEZ TURRUBIARTES,02:55:36,02:41:24,07:37 /km,7.842 km/h,00:35:06,01:11:09,01:53:13,02:34:07
5229,11487,MARÍA FERNANDA ESPINOZA TORRUCO,03:30:45,02:41:26,07:37 /km,7.841 km/h,00:36:08,01:12:03,01:49:57,02:33:10
5230,16394,RUBY ESTEFANY SANCHEZ VERA,03:29:31,02:41:26,07:37 /km,7.841 km/h,00:38:18,01:18:51,01:57:02,02:34:11
5231,17423,DANIELA OCAMPO ROJAS,03:29:41,02:41:27,07:37 /km,7.841 km/h,00:35:09,01:11:45,01:52:48,02:33:18
5232,28637,ISABELA ZUNIGA DIAZ INFANTE,03:00:02,02:41:27,07:37 /km,7.840 km/h,00:36:56,01:12:48,01:59:30,02:33:55
5233,26841,ISABELLA CRUZ DÁVALOS,03:34:21,02:41:28,07:37 /km,7.840 km/h,00:34:20,01:10:41,01:53:19,02:34:02
5234,8861,MONICA RODRIGUEZ MAEDA,03:16:22,02:41:29,07:37 /km,7.839 km/h,00:33:06,01:12:36,01:53:15,02:33:16
5235,28992,SOFÍA VILLAGRAN CONTRERAS,03:32:06,02:41:29,07:37 /km,7.839 km/h,00:36:10,01:12:28,01:53:04,02:33:27
5236,25775,REGINA NUNEZ MAGALLAN,03:29:03,02:41:29,07:37 /km,7.838 km/h,00:34:54,01:10:29,01:50:34,02:32:49
5237,457,ANDREA REDONDO NAVA,02:55:12,02:41:31,07:37 /km,7.837 km/h,00:38:06,01:17:24,01:56:17,02:34:23
5238,9552,KATIA GABRIELA FARIAS GONZALEZ,02:58:23,02:41:34,07:37 /km,7.835 km/h,00:35:40,01:14:00,01:55:09,02:33:48
5239,12313,ALEJANDRA NOEMI MARAÑON BAUTISTA,03:28:23,02:41:37,07:37 /km,7.833 km/h,00:43:36,01:20:07,01:58:21,02:34:48
5240,22650,MELISSA PATINO VEGA,03:29:19,02:41:37,07:37 /km,7.832 km/h,00:34:18,01:11:41,01:51:03,02:32:42
5241,15442,FERNANDA MORELOS AZURI,03:12:48,02:41:37,07:37 /km,7.832 km/h,00:34:04,01:10:06,01:50:23,02:34:04
5242,10378,PAULINA NAVARRO TORRES AEPI,03:12:25,02:41:38,07:37 /km,7.832 km/h,00:34:11,01:09:55,01:48:46,02:32:39
5243,22979,VALERIA GARZA AMAYA,03:30:55,02:41:38,07:37 /km,7.832 km/h,00:36:35,01:14:44,01:54:50,02:33:35
5244,10456,ABIGAIL HERNANDEZ AGUIRRE,02:54:36,02:41:39,07:37 /km,7.831 km/h,00:34:16,01:12:39,01:53:22,02:33:14
5245,13029,SOFIA LEBEN TAVERA,03:32:34,02:41:39,07:37 /km,7.830 km/h,00:37:49,01:16:41,01:56:00,02:34:07
5246,4447,JOCELYN HERNANDEZ OLIVARES,03:28:20,02:41:39,07:37 /km,7.830 km/h,00:34:24,01:13:06,01:53:08,02:33:03
5247,23483,TANIA RESENDIZ ALVARADO,03:16:01,02:41:40,07:37 /km,7.830 km/h,00:33:46,01:09:41,01:51:10,02:33:30
5248,25204,ANA GABRIELA MORENO SÁNCHEZ,03:13:16,02:41:40,07:37 /km,7.830 km/h,00:34:18,01:30:34,02:03:45,02:35:15
5249,28703,MARIANA RUIZ ROMAN,02:59:16,02:41:40,07:37 /km,7.829 km/h,00:34:10,01:10:59,01:51:45,02:32:57
5250,29319,KAREN MORENO ALVAREZ,02:57:39,02:41:40,07:37 /km,7.829 km/h,00:35:37,01:15:49,01:56:00,02:34:06
5251,19527,ANDREA JAZMÍN AGREDA PINTO,03:28:55,02:41:41,07:37 /km,7.829 km/h,00:32:34,01:08:54,01:53:10,02:33:32
5252,29553,DIANA LAURA CASTILLO CARRASCO,02:57:40,02:41:41,07:37 /km,7.829 km/h,00:37:52,01:16:46,01:57:05,02:34:12
5253,27760,ANAID TOSCANO NAVARRO,02:57:17,02:41:42,07:37 /km,7.828 km/h,00:36:36,01:14:42,01:54:41,02:33:31
5254,20435,ELIZABETH BONIFAZ FARÍAS,02:54:09,02:41:43,07:37 /km,7.827 km/h,00:32:40,01:10:42,01:49:30,02:33:30
5255,4640,CYNTHIA JUAREZ X,03:14:23,02:41:45,07:37 /km,7.825 km/h,00:34:48,01:12:09,01:55:41,02:34:14
5256,15778,MAYVETT PEREZ MARTINEZ,02:53:22,02:41:48,07:37 /km,7.823 km/h,00:35:43,01:14:17,01:55:21,02:34:53
5257,18063,NATIVIDAD CARRETA LOPEZ,03:15:07,02:41:49,07:37 /km,7.823 km/h,00:36:37,01:18:38,01:56:13,02:33:47
5258,1032,EUGENIA RUIZ CHÁVEZ,03:12:53,02:41:49,07:37 /km,7.823 km/h,00:33:43,01:09:43,01:49:28,02:33:28
5259,13966,FERNANDA RODRIGUEZ GONZALEZ,03:29:24,02:41:55,07:37 /km,7.817 km/h,00:34:36,01:13:16,01:53:35,02:33:30
5260,11245,MAYA CORTES LLANAS,03:29:55,02:41:56,07:37 /km,7.817 km/h,00:34:31,01:21:13,01:58:03,02:34:54
5261,12576,CRISTINA JUÁREZ GUTIÉRREZ,03:29:42,02:41:57,07:37 /km,7.816 km/h,00:36:11,01:13:02,01:51:45,02:33:46
5262,8262,VALERIE BENITEZ PÉREZ,02:55:10,02:42:00,07:37 /km,7.814 km/h,00:34:00,01:12:04,02:00:35,02:34:36
5263,18804,NICTE HA CAROLINA MESILLAS UITZ,03:46:30,02:42:00,07:40 /km,7.813 km/h,00:36:35,01:16:28,01:56:40,02:34:33
5264,7314,JANNET ARELY SEBA VERDEJO,03:12:45,02:42:00,07:40 /km,7.813 km/h,00:36:35,01:14:32,02:33:54,NA
