...1,BIB,Nombre,Tiempo Oficial,Tiempo Chip,Paso por Km,Velocidad Media,Split 5k,Split 10k,Split 15k,Split 20k
5006,11200,ALBERTO CARRILLO GONZÁLEZ,03:02:01,02:27:32,06:58 /km,8.580 km/h,00:34:31,01:09:24,01:44:06,02:19:59
5007,22451,AXEL PÉREZ JUÁREZ,03:03:46,02:27:32,06:58 /km,8.580 km/h,00:31:15,01:06:31,01:43:27,02:19:40
5008,27331,FABRICIO JUÁREZ SÁNCHEZ,02:34:17,02:27:33,06:58 /km,8.579 km/h,00:33:06,01:04:25,01:43:47,02:20:29
5009,577,GUSTAVO DANIEL VIVEROS MALDONADO,03:18:24,02:27:34,06:58 /km,8.577 km/h,00:37:47,01:15:01,01:49:49,02:20:51
5010,28372,RAMIRO JOEL BARRIOS DÍAZ,02:58:23,02:27:36,06:58 /km,8.576 km/h,00:34:17,01:09:36,01:45:23,02:20:15
5011,9952,QUETZAL GARCÍA AYALA,02:50:37,02:27:37,06:58 /km,8.576 km/h,00:34:59,01:09:58,01:45:15,02:20:13
5012,11028,RODRIGO MUÑOZ RUBIO,03:02:34,02:27:37,06:58 /km,8.576 km/h,00:32:44,01:07:24,01:43:28,02:20:10
5013,8296,RODRIGO CANDIA GOMEZ,03:06:34,02:27:38,06:58 /km,8.575 km/h,00:33:33,01:06:59,01:43:25,02:19:56
5014,7507,ROBERTO OSVALDO ALVA CONCHA,03:02:27,02:27:38,06:58 /km,8.575 km/h,00:34:11,01:09:38,01:44:43,02:20:08
5015,22969,SEBASTIAN MITCHEL FLORES HERNÁNDEZ,03:17:27,02:27:38,06:58 /km,8.574 km/h,00:36:32,01:09:43,01:44:30,02:20:24
5016,3613,CARLOS EDUARDO ALVA CONCHA,03:02:27,02:27:39,06:58 /km,8.573 km/h,00:34:13,01:09:40,01:44:45,02:20:10
5017,26636,SANTIAGO PÉREZ MONROY,03:14:28,02:27:39,06:58 /km,8.573 km/h,00:31:28,01:06:05,01:42:46,02:20:31
5018,26155,ARTURO PORTILLO DÍAZ,02:58:16,02:27:40,06:58 /km,8.572 km/h,00:32:27,01:08:31,01:44:17,02:20:00
5019,17826,LUIS DANIEL RAMÍREZ CASAS,03:02:46,02:27:41,06:58 /km,8.571 km/h,00:33:21,01:06:38,01:41:09,02:19:55
5020,26048,FABIAN GUSTAVO GARZINO X,03:01:53,02:27:43,06:58 /km,8.570 km/h,00:35:38,01:11:01,01:46:42,02:20:30
5021,23488,BRAULIO BECERRA MANCILLA,03:00:18,02:27:43,06:58 /km,8.569 km/h,00:33:38,01:06:31,01:42:38,02:19:09
5022,13926,LEONARDO MANUEL DIAZ BERTRÁN,02:58:08,02:27:43,06:58 /km,8.569 km/h,00:31:05,01:05:53,01:43:31,02:19:57
5023,26394,OSCAR DANIEL SIMON LOPEZ,03:15:40,02:27:45,06:58 /km,8.568 km/h,00:34:34,01:10:08,01:45:52,02:20:23
5024,3651,DANIEL ALVA CONCHA,03:02:29,02:27:45,06:58 /km,8.568 km/h,00:32:34,01:05:53,01:43:20,02:19:24
5025,9311,SANTIAGO VARGAS CAMARENA,02:58:49,02:27:47,06:58 /km,8.565 km/h,00:29:41,01:02:33,01:39:33,02:20:16
5026,7230,ANDRES PEÑA RUBI,03:15:00,02:27:48,06:58 /km,8.564 km/h,00:31:56,01:04:53,01:40:42,02:19:16
5027,17110,ALAN SOLANO PEREZ,03:06:10,02:27:49,06:58 /km,8.564 km/h,00:32:50,01:06:24,01:42:28,02:19:49
5028,13851,GERARDO CORTÁZAR BORJA,03:16:51,02:27:53,06:58 /km,8.560 km/h,00:33:14,01:07:00,01:42:57,02:20:49
5029,16762,RUBEN LEON FLORES,02:41:31,02:27:53,06:58 /km,8.560 km/h,00:31:46,01:04:26,01:44:40,02:20:40
5030,28184,VÍCTOR GABRIEL POLO GARCIA,03:06:13,02:27:56,06:58 /km,8.557 km/h,01:08:13,01:45:52,02:21:16,NA
5031,12145,GILBERTO TORRES MENDEZ,02:42:50,02:27:57,06:58 /km,8.556 km/h,00:31:56,01:05:50,01:42:03,02:19:53
5032,29648,PABLO ANDREY CALDERON HERRERA,03:21:25,02:27:57,06:58 /km,8.555 km/h,00:33:31,01:08:53,01:44:49,02:20:42
5033,16469,JOSE MANUEL ORTEGA TORRES,03:17:26,02:27:58,06:58 /km,8.555 km/h,00:35:23,01:05:15,01:42:55,02:19:58
5034,27075,MIGUEL SÁNCHEZ DOMÍNGUEZ,02:58:37,02:27:58,06:58 /km,8.554 km/h,00:32:00,01:07:21,01:44:16,02:21:02
5035,25690,ROBERTO ORTIZ MONTES,02:39:38,02:27:58,06:58 /km,8.554 km/h,00:35:47,01:10:47,01:47:15,02:20:58
5036,27139,JONATHAN COCOLETZI ESTRADA,03:06:03,02:27:59,06:58 /km,8.554 km/h,00:34:10,01:08:17,01:45:07,02:20:43
5037,29714,EDUARDO DANIEL OSORNIO VELASQUEZ,03:14:35,02:28:00,06:58 /km,8.553 km/h,00:30:00,01:06:37,01:42:40,02:19:47
5038,3911,IRIS VALERIA GOPAR DIONICIO,02:59:00,02:28:01,07:00 /km,8.552 km/h,00:33:38,01:06:12,01:41:23,02:20:04
5039,3910,ARTURO IVAN FERNANDEZ BERNAL,02:59:00,02:28:01,07:00 /km,8.552 km/h,00:33:39,01:06:13,01:41:24,02:20:04
5040,21385,FRANCISCO VALLE CENTENO,03:22:42,02:28:02,07:00 /km,8.550 km/h,00:32:39,01:05:51,01:41:08,02:19:37
5041,25272,ANDRES AGUILERA MARTINEZ,03:01:54,02:28:03,07:00 /km,8.549 km/h,00:32:37,01:05:30,01:41:56,02:19:49
5042,20,ALFREDO VERA GARCIA,02:47:34,02:28:04,07:00 /km,8.549 km/h,00:32:26,01:07:49,01:43:43,02:20:13
5043,26414,RICARDO ALATORRE GRANADOS,03:04:25,02:28:04,07:00 /km,8.549 km/h,00:33:47,01:08:07,01:44:46,02:20:40
5044,17355,ERICK HERRERA AGUILAR,03:18:15,02:28:04,07:00 /km,8.548 km/h,00:33:58,01:08:33,01:46:35,02:21:26
5045,19,CARLOS ALFREDO NAVARRO ROBLES,02:47:34,02:28:04,07:00 /km,8.548 km/h,00:32:25,01:07:49,01:43:44,02:20:14
5046,2980,ANGEL ALBERTO GONZALEZ JIMENEZ,03:00:02,02:28:05,07:00 /km,8.548 km/h,00:33:43,01:06:37,01:41:58,02:19:10
5047,20509,EDER LUNA REYES,03:16:15,02:28:05,07:00 /km,8.548 km/h,00:37:33,01:11:43,01:46:34,02:21:04
5048,8442,OCTAVIO ESCALANTE CANO,03:15:29,02:28:06,07:00 /km,8.547 km/h,00:32:39,01:07:37,01:44:28,02:21:11
5049,15139,SANTIAGO TORRES ASSEO,03:16:54,02:28:06,07:00 /km,8.547 km/h,00:31:44,01:04:04,01:38:07,02:19:09
5050,16062,JULIO CESAR VARGAS MONTALVO,03:17:09,02:28:08,07:00 /km,8.545 km/h,00:37:07,01:11:46,01:44:11,02:19:44
5051,28412,OSCAR MACÍAS SOLÍS,03:17:10,02:28:10,07:00 /km,8.544 km/h,00:37:08,01:11:46,01:44:11,02:19:44
5052,3775,BERNARDO DOMINGUEZ PEDROZA,03:21:32,02:28:10,07:00 /km,8.543 km/h,00:32:00,01:05:32,01:44:25,02:20:42
5053,17730,JORGE ALBERTO RODRIGUEZ PALMA,02:52:00,02:28:11,07:00 /km,8.543 km/h,00:34:35,01:09:35,01:45:36,02:20:44
5054,5616,MIGUEL ANGEL CRUZ LUGO,03:15:02,02:28:11,07:00 /km,8.543 km/h,00:30:24,01:06:04,01:43:12,02:20:40
5055,5143,LUIS ROLDAN ALVAREZ,03:02:48,02:28:12,07:00 /km,8.541 km/h,00:31:41,01:04:52,01:40:15,02:20:51
5056,18941,JONATHAN MALDONADO LOZA,03:18:53,02:28:13,07:00 /km,8.541 km/h,00:35:48,01:11:00,01:46:24,02:20:54
5057,3203,PATRICIO OLIVARES MARTINEZ,02:58:45,02:28:13,07:00 /km,8.540 km/h,00:32:49,01:08:28,01:44:45,02:20:41
5058,28904,HERNAN FRANCO CORTES,02:59:31,02:28:18,07:00 /km,8.535 km/h,00:32:08,01:04:34,01:38:33,02:19:38
5059,14177,HÉCTOR EDUARDO GONZÁLEZ ESPINOSA,02:47:22,02:28:20,07:00 /km,8.534 km/h,00:34:25,01:09:15,01:45:45,02:21:45
5060,6674,SERGIO MORALES MORALES,02:46:20,02:28:20,07:00 /km,8.533 km/h,00:34:29,01:08:50,01:44:55,02:21:16
5061,24084,JORGE SANCHEZ AUSTRIA,02:41:51,02:28:22,07:00 /km,8.532 km/h,00:27:59,00:56:26,01:25:12,02:21:25
5062,13412,DAVID JESUS CHAVEZ NUÑEZ,02:59:41,02:28:23,07:00 /km,8.531 km/h,00:33:27,01:08:16,01:43:57,02:20:46
5063,16442,SEBASTIAN CASTILLO FLORES,03:03:20,02:28:24,07:00 /km,8.529 km/h,00:32:09,01:04:00,01:41:35,02:21:39
5064,16492,RAFAEL ANDRADE IBARRA,02:50:51,02:28:25,07:00 /km,8.528 km/h,00:30:41,01:03:18,01:41:13,02:20:53
5065,17400,ERICK TELLO MACEDO,03:03:55,02:28:26,07:00 /km,8.528 km/h,00:33:54,01:09:38,01:45:41,02:21:47
5066,11524,DAVID HURTADO ESQUIVEL,03:20:53,02:28:26,07:00 /km,8.528 km/h,00:34:19,01:08:56,01:42:40,02:20:15
5067,23683,CARLOS ALBERTO SANCHEZ SANCHEZ,03:01:08,02:28:27,07:00 /km,8.526 km/h,00:33:19,01:07:55,01:44:08,02:21:17
5068,25476,ADRIAN RODRÍGUEZ GONZALEZ,02:42:42,02:28:28,07:00 /km,8.526 km/h,00:34:39,01:10:37,01:47:03,02:21:30
5069,6464,ANGEL ENRIQUE PÉREZ REYES,03:21:03,02:28:28,07:00 /km,8.526 km/h,00:40:15,01:25:11,02:18:35,NA
5070,29690,ANDRES GONZALEZ ZAPATA,03:07:31,02:28:29,07:00 /km,8.524 km/h,00:32:06,01:04:50,01:43:13,02:21:22
5071,26914,SEBASTIAN DE HOYOS CRUZ,03:02:36,02:28:30,07:00 /km,8.524 km/h,00:34:26,01:09:07,01:45:47,02:21:09
5072,7165,ALAN PINEDA HERNÁNDEZ,02:45:55,02:28:31,07:00 /km,8.524 km/h,00:32:25,01:07:51,01:44:53,02:21:18
5073,26055,RONALD ARAGON X,03:06:57,02:28:32,07:00 /km,8.522 km/h,00:33:24,01:07:21,01:43:35,02:20:44
5074,22056,MARIO PEZZI DURAZO,02:49:54,02:28:33,07:00 /km,8.521 km/h,00:34:18,01:08:07,01:44:05,02:20:44
5075,1924,SANTIAGO VIGIL ESCALERA GONZÁLEZ,03:01:38,02:28:34,07:00 /km,8.521 km/h,00:35:14,01:09:45,01:49:50,02:21:55
5076,8245,ALFONSO TOMAS DURANDEU PEREYRA,03:03:02,02:28:35,07:00 /km,8.519 km/h,00:34:04,01:08:27,01:44:15,02:21:28
5077,4251,ROB CARLOS HERNANDEZ RODRIGUEZ,02:45:16,02:28:37,07:00 /km,8.517 km/h,00:32:04,01:05:32,01:43:51,02:20:59
5078,21635,ERICK MEJIA CORDERO,03:04:23,02:28:38,07:00 /km,8.517 km/h,00:33:33,01:06:42,01:42:22,02:20:41
5079,19443,DAVID MARTÍNEZ SANCHEZ,03:05:40,02:28:39,07:00 /km,8.516 km/h,00:31:32,01:04:56,01:41:22,02:22:05
5080,2873,ALAN HERNÁNDEZ ANAYA,03:15:36,02:28:39,07:00 /km,8.516 km/h,00:32:41,01:07:15,01:44:08,02:21:03
5081,28679,UBALDO DIAZ MONTES,03:17:07,02:28:39,07:00 /km,8.516 km/h,00:35:23,01:09:56,01:45:19,02:22:16
5082,6873,DIEGO ROMERO ECHEVERRIA,03:01:49,02:28:39,07:00 /km,8.516 km/h,00:33:39,01:08:11,01:45:03,02:21:22
5083,6510,JOSE FIDEL PEREZ DIAZ,03:02:08,02:28:41,07:00 /km,8.514 km/h,00:34:18,01:07:15,01:45:09,02:21:24
5084,4876,RODRIGO TAMAYAC X,03:02:35,02:28:42,07:00 /km,8.513 km/h,00:35:34,01:09:42,01:46:07,02:21:19
5085,20321,RICARDO VELÁZQUEZ FLORES,02:59:49,02:28:43,07:00 /km,8.511 km/h,00:33:05,01:09:48,01:46:27,02:21:44
5086,23226,JOSE IGNACIO SAMANO MENDOZA,03:20:40,02:28:45,07:00 /km,8.509 km/h,00:33:43,01:07:36,01:44:07,02:21:32
5087,25597,SANTIAGO SEVILLA CHEDIAK,03:06:07,02:28:46,07:00 /km,8.508 km/h,00:31:47,01:04:11,01:39:49,02:19:49
5088,6539,ALFONSO CAMPOS TRUJILLO,02:40:22,02:28:48,07:00 /km,8.506 km/h,00:32:31,01:09:03,01:46:10,02:21:32
5089,21893,SIDDHARTHA YAIR PENALOZA RUIZ,02:46:23,02:28:53,07:00 /km,8.503 km/h,00:29:03,01:01:41,01:43:47,02:21:43
5090,5602,SANTIAGO DURÁN MARTÍNEZ DE CASTRO,02:41:11,02:28:53,07:00 /km,8.502 km/h,00:30:50,01:05:24,01:46:21,02:22:13
5091,19974,FERNANDO MITRE RODRÍGUEZ,02:59:54,02:28:54,07:00 /km,8.502 km/h,00:30:17,01:03:37,01:41:32,02:20:38
5092,23141,RAUL ALBARRAN FLORES,03:24:04,02:28:54,07:00 /km,8.502 km/h,00:32:18,01:07:11,01:43:36,02:21:19
5093,9181,FERNANDO POCEROS MARTÍNEZ,03:16:16,02:28:56,07:00 /km,8.500 km/h,00:31:51,01:05:14,01:41:42,02:20:15
5094,6710,ALBERTO ARGAIZ PARRA,03:27:34,02:28:57,07:00 /km,8.499 km/h,00:32:28,01:06:16,01:43:53,02:21:17
5095,20248,MIGUEL ANGEL PANFILO NERIA,02:35:46,02:29:00,07:03 /km,8.495 km/h,00:29:15,01:03:12,01:42:00,02:21:21
5096,16186,ALEJANDRO RODRIGUEZ CRUZ,03:00:08,02:29:01,07:03 /km,8.494 km/h,00:33:09,01:08:29,01:44:55,02:21:20
5097,28837,GUSTAVO CASTRO RIVERA,02:48:46,02:29:01,07:03 /km,8.494 km/h,00:28:24,01:02:01,01:36:11,02:18:02
5098,6139,EMILIANO CRUZ TORAYA,03:19:22,02:29:02,07:03 /km,8.493 km/h,00:33:05,01:06:15,01:43:06,02:21:07
5099,27389,JOSE EDUARDO AGUILAR RAMIREZ,03:16:52,02:29:03,07:03 /km,8.492 km/h,00:32:56,01:09:00,01:45:58,02:21:52
5100,4559,OLÍN GUERRERO ALVAREZ,02:43:06,02:29:07,07:03 /km,8.488 km/h,00:33:01,01:08:52,01:44:51,02:21:17
5101,849,LEONARDO ALCALÁ GONZÁLEZ,03:03:16,02:29:08,07:03 /km,8.487 km/h,00:34:16,01:08:36,01:44:53,02:21:41
5102,11455,FERNANDO HERNÁNDEZ CARRILLO,03:06:02,02:29:09,07:03 /km,8.487 km/h,00:30:25,01:02:41,01:45:56,02:22:28
5103,4014,GERARDO MEZA MERA,03:00:48,02:29:10,07:03 /km,8.486 km/h,00:36:47,01:12:57,01:47:55,02:23:04
5104,7657,GUILLERMO VIGIL DÁVILA,03:01:44,02:29:15,07:03 /km,8.482 km/h,00:32:25,01:07:40,01:45:35,02:21:39
5105,25443,LUIS GERARDO BARBOSA MENDOZA,02:45:14,02:29:16,07:03 /km,8.481 km/h,00:35:41,01:10:53,01:46:19,02:21:51
5106,17863,PABLO SANGRI GIL,03:01:48,02:29:16,07:03 /km,8.480 km/h,00:34:52,01:09:20,01:45:03,02:21:49
5107,15088,HECTOR MICHEL DIAZ HERNANDEZ,03:17:04,02:29:17,07:03 /km,8.479 km/h,00:35:47,01:10:36,01:46:47,02:22:33
5108,5087,SANTIAGO HERNÁNDEZ LARA,03:01:46,02:29:17,07:03 /km,8.479 km/h,00:29:24,01:00:36,01:36:38,02:20:49
5109,27376,LUIS ENRIQUE FLORES MORALES,03:03:09,02:29:18,07:03 /km,8.479 km/h,00:33:08,01:06:45,01:41:21,02:21:23
5110,255,OSWALDO GÓMEZ CARDIEL,02:42:01,02:29:18,07:03 /km,8.478 km/h,00:32:35,01:06:51,01:45:09,02:21:57
5111,27096,JAIME MENCHAQUE CARVAJAL,03:32:49,02:29:18,07:03 /km,8.478 km/h,00:37:45,01:22:41,02:18:54,NA
5112,24974,JUAN DANIEL SAINZ MILLÁN,03:18:11,02:29:20,07:03 /km,8.477 km/h,00:32:50,01:05:25,01:43:37,02:21:33
5113,14464,ALFREDO CASTILLO PÉREZ,03:16:13,02:29:21,07:03 /km,8.475 km/h,00:32:33,01:07:06,01:43:14,02:20:53
5114,3204,SERGIO GRANADOS SOLANO,03:03:50,02:29:23,07:03 /km,8.474 km/h,00:30:51,01:06:15,01:44:23,02:21:33
5115,28490,JOSÉ ANTONIO GARCÍA BAEZA,03:17:01,02:29:24,07:03 /km,8.473 km/h,00:35:27,01:11:12,01:47:47,02:22:46
5116,28366,HERALDO JERONIMO LOPEZ,03:02:21,02:29:27,07:03 /km,8.470 km/h,00:32:35,01:07:58,01:44:34,02:21:52
5117,20839,OLDER SAMUEL CANO VARGAS,03:19:32,02:29:31,07:03 /km,8.467 km/h,00:35:29,01:11:17,01:46:41,02:21:52
5118,27687,MARIO ALONSO VILLARREAL GUINEA,02:51:04,02:29:31,07:03 /km,8.466 km/h,00:33:05,01:12:36,01:46:23,02:21:49
5119,1929,RICARDO ALONSO SARACHAGA MENDOZA,03:03:07,02:29:33,07:03 /km,8.465 km/h,00:33:52,01:07:40,01:44:13,02:21:47
5120,8446,JOSÉ LUIS SERRATOS PINEDA,03:01:16,02:29:33,07:03 /km,8.465 km/h,00:35:30,01:10:18,01:46:17,02:21:54
5121,7289,RAUL GAETA RAMIREZ,03:20:13,02:29:34,07:03 /km,8.464 km/h,00:41:47,01:37:15,02:19:14,NA
5122,8440,JOSE ANTONIO MARTIN DEL CAMPO MORENO,03:03:20,02:29:36,07:03 /km,8.462 km/h,00:33:58,01:06:42,01:43:43,02:21:40
5123,12857,FRANCISCO VASQUEZ PORTOCARRERO,03:37:20,02:29:36,07:03 /km,8.461 km/h,00:32:40,01:08:25,01:44:35,02:21:24
5124,27338,LUIS ALFREDO DOMINGUEZ DURAN,03:21:28,02:29:37,07:03 /km,8.460 km/h,00:35:11,01:09:51,01:43:55,02:21:44
5125,29033,MIGUEL PAZ ALVAREZ,02:43:12,02:29:38,07:03 /km,8.459 km/h,00:36:25,01:11:44,01:48:16,02:22:28
5126,11588,ANGEL ALBERTO CRUZ TRONCOSO,03:19:26,02:29:41,07:03 /km,8.456 km/h,00:33:08,01:06:25,01:43:59,02:21:41
5127,6199,DIEGO GARCIA MORALES,03:21:21,02:29:42,07:03 /km,8.456 km/h,00:31:58,01:02:02,01:32:53,02:20:51
5128,11192,JORGE ESTRADA ROBLES,03:19:08,02:29:42,07:03 /km,8.456 km/h,00:37:13,01:12:37,01:47:29,02:22:35
5129,21518,IVAN DE JESUS BECERRA MEZA,03:07:01,02:29:45,07:03 /km,8.453 km/h,00:30:59,01:03:56,01:39:55,02:20:57
5130,1707,JOSÉ ANTONIO PÉREZ PARADA,02:29:47,02:29:47,07:03 /km,8.451 km/h,02:23:47,NA,NA,NA
5131,7351,JOSE ALEJANDRINO RAMIREZ PONCE,02:42:24,02:29:47,07:03 /km,8.451 km/h,00:34:08,01:47:04,02:22:35,NA
5132,23069,CARLOS SIRENO HERNANDEZ,03:00:32,02:29:48,07:03 /km,8.450 km/h,00:29:20,01:00:19,01:37:12,02:20:55
5133,25380,ROQUE LOPEZ MORALES,03:07:29,02:29:49,07:03 /km,8.450 km/h,00:32:45,01:08:03,01:45:11,02:22:11
5134,495,ELIAS EMMANUEL ROJAS VAZQUEZ,02:51:58,02:29:50,07:03 /km,8.449 km/h,00:34:44,01:09:48,01:46:38,02:22:20
5135,14591,ENRIQUE REYNA GONZALEZ,03:17:15,02:29:51,07:03 /km,8.448 km/h,00:35:24,01:09:38,01:46:36,02:22:42
5136,13430,MARIO ENRIQUE SOLORIO ZERTUCHE,03:02:07,02:29:51,07:03 /km,8.448 km/h,00:34:32,01:08:27,01:44:49,02:22:48
5137,15295,ALEJANDRO IBARRA PENA,03:08:51,02:29:51,07:03 /km,8.447 km/h,00:30:19,01:22:41,01:50:01,02:24:07
5138,1156,JESUS ALBERTO HERNANDEZ JIMENEZ,03:05:04,02:29:51,07:03 /km,8.447 km/h,00:33:21,01:07:15,01:44:06,02:22:04
5139,6335,ARIEL KEVIN CASTILLO RIOS,02:47:59,02:29:52,07:03 /km,8.447 km/h,00:32:57,01:08:54,01:45:55,02:22:05
5140,178,PABLO ANDRES ROJAS VÁZQUEZ,02:52:01,02:29:53,07:03 /km,8.446 km/h,00:34:44,01:09:48,01:46:41,02:22:21
5141,5824,ERNESTO SEBASTIAN VIVANCO RIZO,03:17:54,02:29:54,07:03 /km,8.445 km/h,00:33:03,01:06:10,01:42:56,02:21:39
5142,17251,KEVIN WOODTLI BAHENA,02:43:04,02:29:54,07:03 /km,8.444 km/h,00:33:13,01:07:10,01:44:41,02:22:22
5143,16107,JOSE ALBERTO BECERRIL BENÍTEZ,03:00:43,02:29:55,07:03 /km,8.444 km/h,00:35:17,01:09:59,01:45:46,02:22:13
5144,18415,EDUARDO GONZALEZ JIMENEZ,03:19:58,02:29:55,07:03 /km,8.444 km/h,00:34:27,01:10:42,01:48:12,02:22:53
5145,4039,GILBERTO HERNANDEZ PAREDES,03:26:25,02:29:55,07:03 /km,8.443 km/h,00:36:12,01:12:02,01:47:51,02:23:07
5146,10531,AARON MARTINEZ SANTOS,03:23:15,02:29:55,07:03 /km,8.443 km/h,00:33:54,01:08:42,01:44:37,02:22:16
5147,11314,ALEJANDRO BARRIENTOS GONZÁLEZ,03:16:44,02:29:56,07:03 /km,8.442 km/h,00:33:30,01:08:26,01:47:38,02:23:09
5148,18591,RUBEN IZABAL DIAZ,02:53:37,02:29:57,07:03 /km,8.441 km/h,00:29:25,01:03:29,01:41:21,02:22:03
5149,1883,LUIS ADRIÁN MAYORGA SERRANO,02:51:15,02:30:03,07:06 /km,8.436 km/h,00:30:54,01:04:05,01:42:02,02:21:56
5150,17788,CARLOS MASCARENAS HERNANDEZ,03:17:10,02:30:04,07:06 /km,8.435 km/h,00:30:32,01:04:46,01:42:53,02:21:18
5151,17955,JUAN ANTONIO VICTORIA GONZALEZ,03:22:11,02:30:04,07:06 /km,8.435 km/h,00:35:55,01:12:10,01:48:50,02:23:30
5152,9299,LUIS ADRIAN MORALES PEREGRINO,03:40:35,02:30:05,07:06 /km,8.435 km/h,00:35:26,01:08:30,01:45:18,02:21:49
5153,16158,HERNÁN RICARDO GUERRERO FRANCO,03:24:39,02:30:05,07:06 /km,8.435 km/h,00:32:05,01:07:06,01:44:14,02:22:21
5154,29799,OMAR VAZQUEZ VELASCO,03:17:06,02:30:05,07:06 /km,8.434 km/h,00:50:41,02:18:58,NA,NA
5155,29781,ANGEL ROBLES QUIROZ,02:42:12,02:30:07,07:06 /km,8.432 km/h,00:32:48,01:08:06,01:44:55,02:22:47
5156,5794,ABELARDO REINERY BOBADILLA MEJIA,03:18:22,02:30:08,07:06 /km,8.432 km/h,00:37:26,01:12:50,01:46:44,02:23:20
5157,1956,JUAN DIEGO BELTRANENA LARRAVE,03:03:43,02:30:09,07:06 /km,8.431 km/h,00:33:53,01:07:40,01:44:12,02:21:47
5158,9568,WOLFGAN GONZALES NUNCEBAY SULLON,03:17:10,02:30:10,07:06 /km,8.430 km/h,00:33:11,01:07:37,01:44:30,02:22:28
5159,15126,SALVADOR GUZMÁN SEVILLA,02:53:50,02:30:14,07:06 /km,8.426 km/h,00:33:36,01:08:48,01:46:26,02:23:29
5160,10004,FERNANDO DANIEL ROMERO PEREZ,03:03:07,02:30:17,07:06 /km,8.423 km/h,00:35:58,01:11:52,01:48:18,02:23:49
5161,1981,JOSE DE JESUS MORALES VAZQUEZ,03:03:08,02:30:17,07:06 /km,8.423 km/h,00:35:58,01:11:51,01:48:18,02:23:49
5162,2020,JERONIMO VAZQUEZ RAMIREZ,02:46:47,02:30:19,07:06 /km,8.421 km/h,00:32:51,01:06:55,01:42:52,02:22:14
5163,5376,EDUARDO GONZALEZ TOVAR,03:20:10,02:30:19,07:06 /km,8.421 km/h,00:38:29,01:15:56,01:50:46,02:23:34
5164,21399,MIGUEL ANGELL MARQUEZ TORICES,02:42:38,02:30:21,07:06 /km,8.420 km/h,00:32:30,01:07:30,01:44:58,02:21:58
5165,26189,LUIS DANIEL GONZÁLEZ GONZÁLEZ,03:17:11,02:30:21,07:06 /km,8.420 km/h,00:32:47,01:05:44,01:43:10,02:22:21
5166,8196,JOSE GUILLERMO RAMOS CANTU,02:54:52,02:30:23,07:06 /km,8.417 km/h,00:33:29,01:08:05,01:45:51,02:22:35
5167,19074,LUIS EDUARDO ROMERO HURTADO,03:22:11,02:30:25,07:06 /km,8.416 km/h,00:34:13,01:10:26,01:48:45,02:23:25
5168,16433,HOWARD ADAIR GALVEZ GALVEZ,03:17:18,02:30:25,07:06 /km,8.416 km/h,00:31:45,01:06:20,01:43:58,02:22:53
5169,3999,ABRAHAM GUTIERREZ PEREZ,03:04:27,02:30:27,07:06 /km,8.414 km/h,00:34:05,01:08:41,01:45:10,02:22:24
5170,22073,ADRIAN ARANDI ESCAMILLA CERVANTES,03:21:28,02:30:27,07:06 /km,8.413 km/h,00:36:19,01:11:29,01:47:23,02:22:43
5171,22435,ALEX NAVAS CONTRERAS,02:45:49,02:30:29,07:06 /km,8.412 km/h,00:32:14,01:09:17,01:42:06,02:23:53
5172,18694,ALEJANDRO GONZÁLEZ NAVARRO,03:05:32,02:30:29,07:06 /km,8.412 km/h,00:35:13,01:10:42,01:46:13,02:23:34
5173,3085,URI ANDRES GALINDO GALLEGOS,03:03:21,02:30:31,07:06 /km,8.409 km/h,00:32:58,01:08:01,01:49:40,02:23:17
5174,28251,JOSÉ ELOY SALAZAR ROMERO,03:19:51,02:30:32,07:06 /km,8.408 km/h,00:35:49,01:09:14,01:46:13,02:22:42
5175,10857,LUIS PABLO VELAZQUEZ RABASA,03:04:14,02:30:33,07:06 /km,8.407 km/h,00:35:15,01:10:26,01:47:45,02:23:10
5176,29435,AGUSTIN MACIP ISIDORO,02:36:05,02:30:36,07:06 /km,8.405 km/h,00:30:00,01:02:49,01:40:49,02:23:25
5177,16825,ALI CALVO ROSALES,03:05:02,02:30:37,07:06 /km,8.405 km/h,00:31:33,01:05:14,01:45:00,02:22:53
5178,29084,GUSTAVO PADILLA LEVIN,03:04:19,02:30:38,07:06 /km,8.403 km/h,00:31:23,01:05:09,01:41:58,02:21:45
5179,12909,ERNESTO GALICIA VARA,03:02:12,02:30:39,07:06 /km,8.403 km/h,00:37:50,01:13:40,01:49:10,02:24:00
5180,6490,DIEGO RIVAS MERCADO,03:03:05,02:30:41,07:06 /km,8.400 km/h,00:33:51,01:07:04,01:43:35,02:22:35
5181,26846,JONATHAN CRUZ VENEGAS,03:18:12,02:30:45,07:06 /km,8.396 km/h,00:33:35,01:09:22,01:47:05,02:23:17
5182,7867,SERGIO ALVA TELLEZ,03:22:41,02:30:50,07:06 /km,8.392 km/h,00:34:19,01:08:46,01:44:53,02:23:13
5183,23475,CARLOS NICOLOPULOS NIEVES,03:01:39,02:30:53,07:06 /km,8.390 km/h,00:32:35,01:07:06,01:44:31,02:23:59
5184,1652,RAFAEL HERNÁNDEZ CARRASCO,03:17:29,02:30:53,07:06 /km,8.389 km/h,00:35:12,01:11:00,01:47:11,02:22:58
5185,3976,HERMANN AARON REYNA GARCIA,02:44:58,02:30:54,07:06 /km,8.389 km/h,00:35:02,01:08:52,01:48:41,02:24:03
